Shooting,50m Rifle Prone Men,1,1,1,GER,JUNGHAENEL Henri ,KOR,KIM Jonghyun ,RUS,GRIGORYAN Kirill 
Shooting,Double Trap Men,1,1,1,IOA,ALDEEHANI Fehaid ,ITA,INNOCENTI Marco ,GBR,SCOTT Steven 
Shooting,Skeet Men,1,1,1,ITA,ROSSETTI Gabriele ,SWE,SVENSSON Marcus ,IOA,ALRASHIDI Abdullah 
Shooting,Skeet Women,1,1,1,ITA,BACOSI Diana ,ITA,CAINERO Chiara ,USA,RHODE Kimberly 
Shooting,Trap Men,1,1,1,CRO,GLASNOVIC Josip ,ITA,PELLIELO Giovanni ,GBR,LING Edward 
Shooting,Trap Women,1,1,1,AUS,SKINNER Catherine ,NZL,ROONEY Natalie ,USA,COGDELL Corey 
Swimming,Men's 100m Backstroke,1,1,1,USA,MURPHY Ryan ,CHN,XU Jiayu ,USA,PLUMMER David 
Swimming,Men's 100m Breaststroke,1,1,1,GBR,PEATY Adam ,RSA,VAN DER BURGH Cameron ,USA,MILLER Cody 
Swimming,Men's 100m Butterfly,1,3,0,SIN,SCHOOLING Joseph ,HUNUSARSA,CSEH Laszlo PHELPS Michael LE CLOS Chad Guy Bertrand ,,
Swimming,Men's 100m Freestyle,1,1,1,AUS,CHALMERS Kyle ,BEL,TIMMERS Pieter ,USA,ADRIAN Nathan 
Swimming,Men's 1500m Freestyle,1,1,1,ITA,PALTRINIERI Gregorio ,USA,JAEGER Connor ,ITA,DETTI Gabriele 
Swimming,Men's 200m Backstroke,1,1,1,USA,MURPHY Ryan ,AUS,LARKIN Mitchell ,RUS,RYLOV Evgeny 
Swimming,Men's 200m Breaststroke,1,1,1,KAZ,BALANDIN Dmitriy ,USA,PRENOT Josh ,RUS,CHUPKOV Anton 
Swimming,Men's 200m Butterfly,1,1,1,USA,PHELPS Michael ,JPN,SAKAI Masato ,HUN,KENDERESI Tamas 
Swimming,Men's 200m Freestyle,1,1,1,CHN,SUN Yang ,RSA,LE CLOS Chad Guy Bertrand ,USA,DWYER Conor 
Swimming,Men's 200m Individual Medley,1,1,1,USA,PHELPS Michael ,JPN,HAGINO Kosuke ,CHN,WANG Shun 
Swimming,Men's 4 x 100m Freestyle Relay,1,1,1,USA,United States,FRA,France,AUS,Australia
Swimming,Men's 4 x 100m Medley Relay,1,1,1,USA,United States,GBR,Great Britain,AUS,Australia
Swimming,Men's 4 x 200m Freestyle Relay,1,1,1,USA,United States,GBR,Great Britain,JPN,Japan
Swimming,Men's 400m Freestyle,1,1,1,AUS,HORTON Mack ,CHN,SUN Yang ,ITA,DETTI Gabriele 
Swimming,Men's 400m Individual Medley,1,1,1,JPN,HAGINO Kosuke ,USA,KALISZ Chase ,JPN,SETO Daiya 
Swimming,Men's 50m Freestyle,1,1,1,USA,ERVIN Anthony ,FRA,MANAUDOU Florent ,USA,ADRIAN Nathan 
Swimming,Women's 100m Backstroke,1,1,2,HUN,HOSSZU Katinka ,USA,BAKER Kathleen ,CANCHN,MASSE Kylie FU Yuanhui 
Swimming,Women's 100m Breaststroke,1,1,1,USA,KING Lilly ,RUS,EFIMOVA Yulia ,USA,MEILI Catherine 
Swimming,Women's 100m Butterfly,1,1,1,SWE,SJOSTROM Sarah ,CAN,OLEKSIAK Penny ,USA,VOLLMER Dana 
Swimming,Women's 100m Freestyle,2,0,1,CANUSA,OLEKSIAK Penny MANUEL Simone ,,,SWE,SJOSTROM Sarah 
Swimming,Women's 200m Backstroke,1,1,1,USA,DIRADO Madeline ,HUN,HOSSZU Katinka ,CAN,CALDWELL Hilary 
Swimming,Women's 200m Breaststroke,1,1,1,JPN,KANETO Rie ,RUS,EFIMOVA Yulia ,CHN,SHI Jinglin 
Swimming,Women's 200m Butterfly,1,1,1,ESP,BELMONTE GARCIA Mireia ,AUS,GROVES Madeline ,JPN,HOSHI Natsumi 
Swimming,Women's 200m Freestyle,1,1,1,USA,LEDECKY Katie ,SWE,SJOSTROM Sarah ,AUS,MCKEON Emma 
Swimming,Women's 200m Individual Medley,1,1,1,HUN,HOSSZU Katinka ,GBR,O'CONNOR Siobhan-Marie ,USA,DIRADO Madeline 
Swimming,Women's 4 x 100m Freestyle Relay,1,1,1,AUS,Australia,USA,United States,CAN,Canada
Swimming,Women's 4 x 100m Medley Relay,1,1,1,USA,United States,AUS,Australia,DEN,Denmark
Swimming,Women's 4 x 200m Freestyle Relay,1,1,1,USA,United States,AUS,Australia,CAN,Canada
Swimming,Women's 400m Freestyle,1,1,1,USA,LEDECKY Katie ,GBR,CARLIN Jazz ,USA,SMITH Leah 
Swimming,Women's 400m Individual Medley,1,1,1,HUN,HOSSZU Katinka ,USA,DIRADO Madeline ,ESP,BELMONTE GARCIA Mireia 
Swimming,Women's 50m Freestyle,1,1,1,DEN,BLUME Pernille ,USA,MANUEL Simone ,BLR,HERASIMENIA Aliaksandra 
Swimming,Women's 800m Freestyle,1,1,1,USA,LEDECKY Katie ,GBR,CARLIN Jazz ,HUN,KAPAS Boglarka 
Synchronised Swimming,Duets,1,1,1,RUS,Ishchenko / Romashina,CHN,Huang / Sun,JPN,Inui / Mitsui
Synchronised Swimming,Teams,1,1,1,RUS,Russian Federation,CHN,China,JPN,Japan
Table Tennis,Men's Singles,1,1,1,CHN,MA Long ,CHN,ZHANG Jike ,JPN,MIZUTANI Jun 
Table Tennis,Men's Team,1,1,1,CHN,China,JPN,Japan,GER,Germany
Table Tennis,Women's Singles,1,1,1,CHN,DING Ning ,CHN,LI Xiaoxia ,PRK,KIM Song I 
Table Tennis,Women's Team,1,1,1,CHN,China,GER,Germany,JPN,Japan
Taekwondo,Men -58kg,1,1,2,CHN,ZHAO Shuai ,THA,HANPRAB Tawin ,KORDOM,KIM Taehun PIE Luisito 
Taekwondo,Men -68kg,1,1,2,JOR,ABUGHAUSH Ahmad ,RUS,DENISENKO Alexey ,ESPKOR,GONZALEZ BONILLA Joel LEE Daehoon 
Taekwondo,Men -80kg,1,1,2,CIV,CISSE Cheick Sallah Junior ,GBR,MUHAMMAD Lutalo ,TUNAZE,OUESLATI Oussama BEIGI HARCHEGANI Milad 
Taekwondo,Men +80kg,1,1,2,AZE,ISAEV Radik ,NIG,ISSOUFOU ALFAGA Abdoulrazak ,KORBRA,CHA Dongmin SIQUEIRA Maicon 
Taekwondo,Women -49kg,1,1,2,KOR,KIM Sohui ,SRB,BOGDANOVIC Tijana ,AZETHA,ABAKAROVA Patimat WONGPATTANAKIT Panipak 
Taekwondo,Women -57kg,1,1,2,GBR,JONES Jade ,ESP,CALVO GOMEZ Eva ,EGYIRI,WAHBA Hedaya ALIZADEH ZENOORIN Kimia 
Taekwondo,Women -67kg,1,1,2,KOR,OH Hyeri ,FRA,NIARE Haby ,TURCIV,TATAR Nur GBAGBI Ruth Marie Christelle
Taekwondo,Women +67kg,1,1,2,CHN,ZHENG Shuyin ,MEX,ESPINOZA ESPINOZA Maria del Rosario ,USAGBR,GALLOWAY Jackie WALKDEN Bianca 
Tennis,Men's Doubles,1,1,1,ESP,Lopez / Nadal,ROU,Mergea / Tecau,USA,Sock / Johnson
Tennis,Men's Singles,1,1,1,GBR,MURRAY Andy ,ARG,DEL POTRO Juan Martin ,JPN,NISHIKORI Kei 
Tennis,Mixed Doubles,1,1,1,USA,Sock / Mattek-Sands,USA,Williams / Ram,CZE,Hradecka / Stepanek
Tennis,Women's Doubles,1,1,1,RUS,Makarova / Vesnina,SUI,Bacsinszky / Hingis,CZE,Safarova / Strycova
Tennis,Women's Singles,1,1,1,PUR,PUIG Monica ,GER,KERBER Angelique ,CZE,KVITOVA Petra 
Trampoline Gymnastics,Men,1,1,1,BLR,HANCHAROU Uladzislau ,CHN,DONG Dong ,CHN,GAO Lei 
Trampoline Gymnastics,Women,1,1,1,CAN,MACLENNAN Rosannagh ,GBR,PAGE Bryony ,CHN,LI Dan 
Triathlon,Men,1,1,1,GBR,BROWNLEE Alistair ,GBR,BROWNLEE Jonathan ,RSA,SCHOEMAN Henri 
Triathlon,Women,1,1,1,USA,JORGENSEN Gwen ,SUI,SPIRIG HUG Nicola ,GBR,HOLLAND Vicky 
Volleyball,Men,1,1,1,BRA,Brazil,ITA,Italy,USA,United States
Volleyball,Women,1,1,1,CHN,China,SRB,Serbia,USA,United States
Water Polo,Men,1,1,1,SRB,Serbia,CRO,Croatia,ITA,Italy
Water Polo,Women,1,1,1,USA,United States,ITA,Italy,RUS,Russian Federation
Weightlifting,Men's +105kg,1,1,1,GEO,TALAKHADZE Lasha ,ARM,MINASYAN Gor ,GEO,TURMANIDZE Irakli 
Weightlifting,Men's 105kg,1,1,1,UZB,NURUDINOV Ruslan ,ARM,MARTIROSYAN Simon ,KAZ,ZAICHIKOV Alexandr 
Weightlifting,Men's 56kg,1,1,1,CHN,LONG Qingquan ,PRK,OM Yun Chol ,THA,KRUAITHONG Sinphet 
Weightlifting,Men's 62kg,1,1,1,COL,FIGUEROA MOSQUERA Oscar Albeiro ,INA,IRAWAN Eko Yuli ,KAZ,KHARKI Farkhad 
Weightlifting,Men's 69kg,1,1,1,CHN,SHI Zhiyong ,TUR,ISMAYILOV Daniyar ,COL,MOSQUERA LOZANO Luis Javier 
Weightlifting,Men's 77kg,1,1,1,KAZ,RAHIMOV Nijat ,CHN,LYU Xiaojun ,EGY,MAHMOUD Mohamed 
Weightlifting,Men's 85kg,1,1,1,IRI,ROSTAMI Kianoush ,CHN,TIAN Tao ,ROU,SINCRAIAN Gabriel 
Weightlifting,Men's 94kg,1,1,1,IRI,MORADI Sohrab ,BLR,STRALTSOU Vadzim ,LTU,DIDZBALIS Aurimas 
Weightlifting,Women's +75kg,1,1,1,CHN,MENG Suping ,PRK,KIM Kuk Hyang ,USA,ROBLES Sarah Elizabeth 
Weightlifting,Women's 48kg,1,1,1,THA,TANASAN Sopita ,INA,AGUSTIANI Sri Wahyuni ,JPN,MIYAKE Hiromi 
Weightlifting,Women's 53kg,1,1,1,TPE,HSU Shu-Ching ,PHI,DIAZ Hidilyn ,KOR,YOON Jin Hee 
Weightlifting,Women's 58kg,1,1,1,THA,SRISURAT Sukanya ,THA,SIRIKAEW Pimsiri ,TPE,KUO Hsing-Chun 
Weightlifting,Women's 63kg,1,1,1,CHN,DENG Wei ,PRK,CHOE Hyo Sim ,KAZ,GORICHEVA Karina 
Weightlifting,Women's 69kg,1,1,1,CHN,XIANG Yanmei ,KAZ,ZHAPPARKUL Zhazira ,EGY,AHMED Sara 
Weightlifting,Women's 75kg,1,1,1,PRK,RIM Jong Sim ,BLR,NAUMAVA Darya ,ESP,VALENTIN PEREZ Lidia 
Wrestling,Men's Freestyle 125 kg,1,1,2,TUR,AKGUL Taha ,IRI,GHASEMI Komeil Nemat ,GEOBLR,PETRIASHVILI Geno SAIDAU Ibrahim 
Wrestling,Men's Freestyle 57 kg,1,1,2,GEO,KHINCHEGASHVILI Vladimer ,JPN,HIGUCHI Rei ,AZEIRI,ALIYEV Haji RAHIMI Hassan Sabzali 
Wrestling,Men's Freestyle 65 kg,1,1,2,RUS,RAMONOV Soslan ,AZE,ASGAROV Toghrul ,UZBITA,NAVRUZOV Ikhtiyor CHAMIZO MARQUEZ Frank 
Wrestling,Men's Freestyle 74 kg,1,1,2,IRI,YAZDANICHARATI Hassan Aliazam ,RUS,GEDUEV Aniuar ,AZETUR,HASANOV Jabrayil DEMIRTAS Soner 
Wrestling,Men's Freestyle 86 kg,1,1,2,RUS,SADULAEV Abdulrashid ,TUR,YASAR Selim ,AZEUSA,SHARIFOV Sharif COX J'den Michael Tbory 
Wrestling,Men's Freestyle 97 kg,1,1,2,USA,SNYDER Kyle Frederick ,AZE,GOZIUMOV Khetag ,UZBROU,IBRAGIMOV Magomed Idrisovitch SARITOV Albert 
Wrestling,Men's Greco-Roman 130 kg,1,1,2,CUB,LOPEZ NUNEZ Mijain ,TUR,KAYAALP Riza ,AZERUS,SHARIATI Sabah SEMENOV Sergey 
Wrestling,Men's Greco-Roman 59 kg,1,1,2,CUB,BORRERO MOLINA Ismael ,JPN,OTA Shinobu ,UZBNOR,TASMURADOV Elmurat BERGE Stig-Andre 
Wrestling,Men's Greco-Roman 66 kg,1,1,2,SRB,STEFANEK Davor ,ARM,ARUTYUNYAN Migran ,GEOAZE,BOLKVADZE Shmagi CHUNAYEV Rasul 
Wrestling,Men's Greco-Roman 75 kg,1,1,2,RUS,VLASOV Roman ,DEN,MADSEN Mark Overgaard ,IRIKOR,ABDVALI Saeid Morad KIM Hyeonwoo 
Wrestling,Men's Greco-Roman 85 kg,1,1,2,RUS,CHAKVETADZE Davit ,UKR,BELENIUK Zhan ,GERBLR,KUDLA Denis Maksymilian HAMZATAU Javid 
Wrestling,Men's Greco-Roman 98 kg,1,1,2,ARM,ALEKSANYAN Artur ,CUB,LUGO CABRERA Yasmany Daniel ,IRITUR,REZAEI Ghasem Gholamreza ILDEM Cenk 
Wrestling,Women's Freestyle 48 kg,1,1,2,JPN,TOSAKA Eri ,AZE,STADNIK Mariya ,CHNBUL,SUN Yanan YANKOVA Elitsa Atanasova 
Wrestling,Women's Freestyle 53 kg,1,1,2,USA,MAROULIS Helen Louise ,JPN,YOSHIDA Saori ,SWEAZE,MATTSSON Sofia Magdalena SINISHIN Natalya 
Wrestling,Women's Freestyle 58 kg,1,1,2,JPN,ICHO Kaori ,RUS,KOBLOVA ZHOLOBOVA Valeriia ,INDTUN,MALIK Sakshi AMRI Marwa 
Wrestling,Women's Freestyle 63 kg,1,1,2,JPN,KAWAI Risako ,BLR,MAMASHUK Maryia ,POLKAZ,MICHALIK Monika Ewa LARIONOVA Yekaterina 
Wrestling,Women's Freestyle 69 kg,1,1,2,JPN,DOSHO Sara ,RUS,VOROBEVA Natalia ,KAZSWE,SYZDYKOVA Elmira FRANSSON Anna Jenny 
Wrestling,Women's Freestyle 75 kg,1,1,2,CAN,WIEBE Erica Elizabeth ,KAZ,MANYUROVA Guzel ,RUSCHN,BUKINA Ekaterina ZHANG Fengliu 
